Attack ID;Source 1;Report number;Source 2;Type of attack;Category;Hospital name;Governorate;Date;Month-year;Year-month;Month;Year; Killed staff FU ; Killed staff II ; Killed patients FU ; Killed patients II ; Killed individuals FU ; Killed individuals II ; Detained staff FU ; Detained staff II ; Detained patients FU ; Detained patients II ; Detained individuals FU ; Detained individuals II ; Injured staff FU ; Injured staff II ; Injured patients FU ; Injured patients II ; Injured individuals FU ; Injured individuals II ;Closure;Reopening;Comments
686;Flash Update;290;Insecurity Insight;Strike;Violence with heavy weapons, fire or chemical agent;Indonesian Hospital;Gaza North;18-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;2; -   ; -   ; -   ;18-05-2025;;
687;Insecurity Insight;NA;No;Airstrike;Violence with heavy weapons, fire or chemical agent;European Hospital;Gaza North;18-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
688;Flash Update;290;Insecurity Insight;Shelling;Violence with heavy weapons, fire or chemical agent;Kuwait field Hospital;Khan Younis;18-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
689;Flash Update;290;No;Order of evacuation;Evacuation order;Not specified;Khan Younis;19-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
690;Flash Update;290;No;Order of evacuation;Evacuation order;Not specified;Khan Younis;19-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
691;Flash Update;290;No;Order of evacuation;Evacuation order;Not specified;Khan Younis;19-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
692;Flash Update;290;No;Order of evacuation;Evacuation order;Field Hospital;Khan Younis;19-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
693;Flash Update;290;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-North;Gaza North;19-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
694;Flash Update;290;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Nasser Hospital;Khan Younis;19-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ;6; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
695;Flash Update;290;Insecurity Insight;Strike;Violence with heavy weapons, fire or chemical agent;Indonesian Hospital;Gaza North;19-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
696;Flash Update;290;Insecurity Insight;Shelling;Violence with heavy weapons, fire or chemical agent;Sheik Hamad Hospital for Rehabilitation and Prosthetics;Gaza City;19-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;16-09-2025;;
697;Flash Update;290;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Al Awda Hospital-North;Gaza North;20-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
698;Flash Update;292;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-North;Gaza North;20-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
699;Insecurity Insight;NA;No;Inaccessible due to insecurity;Obstruction to healthcare delivery;Kamal Adwan Hospital;Gaza North;20-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;20-05-2025;;
700;Flash Update;292;Insecurity Insight;Firearm;Violence against individuals;Al Awda Hospital-North;Gaza North;21-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
701;Flash Update;292;Insecurity Insight;Shelling;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-North;Gaza North;21-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;1;1; -   ; -   ; -   ; -   ;;;
702;Insecurity Insight;NA;No;Not specified;Obstruction to healthcare delivery;Kamal Adwan Hospital;Gaza North;21-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
703;Insecurity Insight;NA;No;Firearm;Violence against individuals;Indonesian Hospital;Gaza North;22-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
704;Flash Update;292;Insecurity Insight;Inaccessible due to insecurity;Obstruction to healthcare delivery;Al Awda Hospital-North;Gaza North;22-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
705;Flash Update;292;Insecurity Insight;Firearm;Violence against individuals;Al Awda Hospital-North;Gaza North;22-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
706;Flash Update;292;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-North;Gaza North;22-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
707;Flash Update;292;Insecurity Insight;Bomb;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-North;Gaza North;22-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;2; -   ; -   ; -   ; -   ; -   ;;;
708;Flash Update;292;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Awda Hospital-North;Gaza North;23-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;3; -   ; -   ; -   ; -   ;;;
709;Insecurity Insight;NA;No;Firearm;Violence against individuals;Field Hospital;Khan Younis;28-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
710;Insecurity Insight;NA;No;Firearm;Violence against individuals;Al Awda Hospital-North;Gaza North;28-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
711;Flash Update;294;Insecurity Insight;Inaccessible due to insecurity;Obstruction to healthcare delivery;Al Awda Hospital-North;Gaza North;29-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
712;Flash Update;294;Insecurity Insight;Threat;Violence against individuals;Al Awda Hospital-North;Gaza North;29-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
713;Flash Update;294;Insecurity Insight;Order of evacuation;Evacuation order;Al Awda Hospital-North;Gaza North;29-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;29-05-2025;;
714;Insecurity Insight;NA;No;Not specified;Obstruction to healthcare delivery;Field Hospital;Deir al Balah;30-05-2025;may-25;2025-05;5;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
715;Insecurity Insight;NA;No;Bulldozer;Violence with heavy weapons, fire or chemical agent;Noura Al-Kaabi;Gaza North;01-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;01-06-2025;;
716;Insecurity Insight;NA;No;Order of evacuation;Evacuation order;Indonesian Hospital;Gaza North;02-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
717;Insecurity Insight;NA;No;Airstrike;Violence with heavy weapons, fire or chemical agent;European Hospital;Khan Younis;03-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
718;Insecurity Insight;NA;No;Interrogation;Violence against individuals;European Hospital;Khan Younis;03-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
719;Insecurity Insight;NA;No;Raid;Siege, occupation of the facility or use as a military base;European Hospital;Khan Younis;03-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
720;Insecurity Insight;NA;No;Order of evacuation;Evacuation order;European Hospital;Khan Younis;03-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
721;Flash Update;294;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Aqsa Hospital;Deir al Balah;04-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
722;Flash Update;294;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Aqsa Hospital;Deir al Balah;04-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
723;Flash Update;294;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Aqsa Hospital;Deir al Balah;04-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
724;Insecurity Insight;NA;No;Firearm;Violence against individuals;Indonesian Hospital;Gaza North;05-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
725;Insecurity Insight;NA;No;Bulldozer;Violence with heavy weapons, fire or chemical agent;Indonesian Hospital;Gaza North;05-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
726;Flash Update;294;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Ahli Arab Hospital;Gaza City;05-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ;4;3; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;3;1;;;
727;Flash Update;296;No;Inaccessible due to insecurity;Obstruction to healthcare delivery;Al Amal Hospital;Khan Younis;09-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
728;Insecurity Insight;NA;No;Shelling;Violence with heavy weapons, fire or chemical agent;Nasser Hospital;Gaza City;09-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
729;Flash Update;297;No;Order of evacuation;Evacuation order;Nasser Hospital;Khan Younis;12-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
730;Insecurity Insight;NA;No;Airstrike;Violence with heavy weapons, fire or chemical agent;Nasser Hospital;Khan Younis;13-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;killing and injuring an unspecified number of people
731;Insecurity Insight;NA;No;Artillery;Violence with heavy weapons, fire or chemical agent;Field Hospital;Rafah;16-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
732;Insecurity Insight;NA;No;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Ahli Arab Hospital;Gaza City;24-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
733;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Al Ahli Arab Hospital;Gaza City;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
734;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Al Amal Hospital;Khan Younis;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
735;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Al Aqsa Hospital;Deir al Balah;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
736;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Al Awda Hospital-Nuseirat;Deir al Balah;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
737;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Al Helou International Hospital;Gaza City;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
738;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Al Quds Hospital;Gaza City;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
739;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Al Sahaba Hospital;Gaza City;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
740;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Al Shifa Medical Hospital;Gaza City;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
741;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Al Yamas As Saeed Hospital;Gaza City;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
742;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Al-Ranteesi Al-Naser Paediatric Hospital;Gaza City;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
743;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Nasser Hospital;Khan Younis;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
744;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Ophtalmic Hospital;Gaza City;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;20-09-2025;;
745;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Public Aid-Cardiovascular Hospital;Gaza City;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;13-11-2023;10-07-2024;
746;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Sheik Hamad Hospital for Rehabilitation and Prosthetics;Gaza City;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
747;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Wafa Geriatric Hospital;Gaza City;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
748;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Al-Khair Hospital;Khan Younis;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
749;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Patient Friends Association Hospital;Gaza City;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
750;Flash Update;300;No;Lack of fuel;Obstruction to healthcare delivery;Yaffa Hospital;Deir al Balah;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
751;Insecurity Insight;NA;No;Hit;Violence with heavy weapons, fire or chemical agent;Nasser Hospital;Khan Younis;26-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
752;Flash Update;302;Insecurity Insight;Airstrike;Violence with heavy weapons, fire or chemical agent;Al Aqsa Hospital;Deir al Balah;30-06-2025;jun-25;2025-06;6;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;5;5;;;
753;Insecurity Insight;NA;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Al Shifa Medical Hospital;Gaza City;01-07-2025;jul-25;2025-07;7;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
754;Insecurity Insight;NA;No;Airstrike;Violence with heavy weapons, fire or chemical agent;Nasser Hospital;Khan Younis;02-07-2025;jul-25;2025-07;7;2025; -   ;1; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
755;Insecurity Insight;NA;No;Firearm;Violence against individuals;Field Hospital;Rafah;04-07-2025;jul-25;2025-07;7;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;1; -   ; -   ; -   ; -   ;;;
756;Insecurity Insight;NA;No;Lack of fuel;Obstruction to healthcare delivery;Al Aqsa Hospital;Deir al Balah;07-07-2025;jul-25;2025-07;7;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
757;Insecurity Insight;NA;No;Lack of fuel;Obstruction to healthcare delivery;Nasser Hospital;Khan Younis;09-07-2025;jul-25;2025-07;7;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
758;Insecurity Insight;NA;No;Arrestation;Violence against individuals;Field Hospital;Khan Younis;21-07-2025;jul-25;2025-07;7;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;1; -   ; -   ; -   ; -   ;;;
759;Flash Update;315;No;Not specified;Not specified;Al Ahli Arab Hospital;Gaza City;17-08-2025;ago-25;2025-08;8;2025; -   ; -   ; -   ; -   ;7; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
760;Flash Update;317;Insecurity Insight;Strike;Violence with heavy weapons, fire or chemical agent;Nasser Hospital;Khan Younis;25-08-2025;ago-25;2025-08;8;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
761;Flash Update;317;Insecurity Insight;Strike;Violence with heavy weapons, fire or chemical agent;Nasser Hospital;Khan Younis;25-08-2025;ago-25;2025-08;8;2025;4;4; -   ; -   ;18;18; -   ; -   ; -   ; -   ;; -   ;3;3; -   ; -   ;27;27;;;
762;Flash Update;319;No;Hit;Violence with heavy weapons, fire or chemical agent;Al Aqsa Hospital;Deir al Balah;01-09-2025;sept-25;2025-09;9;2025; -   ; -   ; -   ; -   ;1; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;1; -   ;;;
763;Insecurity Insight;NA;No;Firearm;Violence against individuals;Nasser Hospital;Khan Younis;04-09-2025;sept-25;2025-09;9;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;1;;;
764;Flash Update;323;Insecurity Insight;Shelling;Violence with heavy weapons, fire or chemical agent;Al Quds Hospital;Gaza City;14-09-2025;sept-25;2025-09;9;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
765;Flash Update;323;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Al Ahli Arab Hospital;Gaza City;15-09-2025;sept-25;2025-09;9;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
766;Flash Update;323;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Al Amal Hospital;Khan Younis;15-09-2025;sept-25;2025-09;9;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
767;Flash Update;323;No;Lack of fuel/medical supply;Obstruction to healthcare delivery;Al Aqsa Hospital;Deir al Balah;15-09-2025;sept-25;2025-09;9;2025; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;;;
